url	dist.FAO.Area	dist.Status
2871	https://www.fishbase.se/Country/FaoAreaList.php?ID=7122&GenusName=Neoachiropsetta&SpeciesName=milfordi&fc=523&StockCode=7569&Scientific=Neoachiropsetta+milfordi	Pacific, Southeast	native
2872	https://www.fishbase.se/Country/FaoAreaList.php?ID=7121&GenusName=Mancopsetta&SpeciesName=maculata&fc=523&StockCode=7565&Scientific=Mancopsetta+maculata	Atlantic, Southwest	native
2873	https://www.fishbase.se/Country/FaoAreaList.php?ID=7121&GenusName=Mancopsetta&SpeciesName=maculata&fc=523&StockCode=7565&Scientific=Mancopsetta+maculata	Atlantic, Antarctic	native
2874	https://www.fishbase.se/Country/FaoAreaList.php?ID=7121&GenusName=Mancopsetta&SpeciesName=maculata&fc=523&StockCode=7565&Scientific=Mancopsetta+maculata	Indian Ocean, Antarctic	native
2875	https://www.fishbase.se/Country/FaoAreaList.php?ID=7121&GenusName=Mancopsetta&SpeciesName=maculata&fc=523&StockCode=7565&Scientific=Mancopsetta+maculata	Pacific, Southeast	native
2876	https://www.fishbase.se/Country/FaoAreaList.php?ID=7121&GenusName=Mancopsetta&SpeciesName=maculata&fc=523&StockCode=7565&Scientific=Mancopsetta+maculata	Pacific, Antarctic	native
2877	https://www.fishbase.se/Country/FaoAreaList.php?ID=12949&GenusName=Rhombosolea&SpeciesName=leporina&fc=704&StockCode=13280&Scientific=Rhombosolea+leporina	Pacific, Southwest	endemic
2878	https://www.fishbase.se/Country/FaoAreaList.php?ID=8889&GenusName=Rhombosolea&SpeciesName=tapirina&fc=704&StockCode=9210&Scientific=Rhombosolea+tapirina	Indian Ocean, Eastern	native
2879	https://www.fishbase.se/Country/FaoAreaList.php?ID=8889&GenusName=Rhombosolea&SpeciesName=tapirina&fc=704&StockCode=9210&Scientific=Rhombosolea+tapirina	Pacific, Southwest	native
2880	https://www.fishbase.se/Country/FaoAreaList.php?ID=12950&GenusName=Rhombosolea&SpeciesName=plebeia&fc=704&StockCode=13281&Scientific=Rhombosolea+plebeia	Pacific, Southwest	endemic
2881	https://www.fishbase.se/Country/FaoAreaList.php?ID=14124&GenusName=Oncopterus&SpeciesName=darwinii&fc=704&StockCode=14029&Scientific=Oncopterus+darwinii	Atlantic, Southwest	endemic
2882	https://www.fishbase.se/Country/FaoAreaList.php?ID=1348&GenusName=Scophthalmus&SpeciesName=maximus&fc=515&StockCode=1366&Scientific=Scophthalmus+maximus	Atlantic, Northeast	native
2883	https://www.fishbase.se/Country/FaoAreaList.php?ID=1348&GenusName=Scophthalmus&SpeciesName=maximus&fc=515&StockCode=1366&Scientific=Scophthalmus+maximus	Atlantic, Eastern Central	native
2884	https://www.fishbase.se/Country/FaoAreaList.php?ID=1348&GenusName=Scophthalmus&SpeciesName=maximus&fc=515&StockCode=1366&Scientific=Scophthalmus+maximus	Mediterranean and Black Sea	native
2885	https://www.fishbase.se/Country/FaoAreaList.php?ID=1348&GenusName=Scophthalmus&SpeciesName=maximus&fc=515&StockCode=1366&Scientific=Scophthalmus+maximus	Pacific, Southwest	introduced
2886	https://www.fishbase.se/Country/FaoAreaList.php?ID=27&GenusName=Lepidorhombus&SpeciesName=boscii&fc=515&StockCode=37&Scientific=Lepidorhombus+boscii	Atlantic, Northeast	native
2887	https://www.fishbase.se/Country/FaoAreaList.php?ID=27&GenusName=Lepidorhombus&SpeciesName=boscii&fc=515&StockCode=37&Scientific=Lepidorhombus+boscii	Atlantic, Eastern Central	native
2888	https://www.fishbase.se/Country/FaoAreaList.php?ID=27&GenusName=Lepidorhombus&SpeciesName=boscii&fc=515&StockCode=37&Scientific=Lepidorhombus+boscii	Mediterranean and Black Sea	native
2889	https://www.fishbase.se/Country/FaoAreaList.php?ID=530&GenusName=Scophthalmus&SpeciesName=aquosus&fc=515&StockCode=546&Scientific=Scophthalmus+aquosus	Atlantic, Northwest	native
2890	https://www.fishbase.se/Country/FaoAreaList.php?ID=530&GenusName=Scophthalmus&SpeciesName=aquosus&fc=515&StockCode=546&Scientific=Scophthalmus+aquosus	Atlantic, Western Central	native
2891	https://www.fishbase.se/Country/FaoAreaList.php?ID=1323&GenusName=Chascanopsetta&SpeciesName=lugubris&fc=439&StockCode=1341&Scientific=Chascanopsetta+lugubris	Atlantic, Western Central	native
2892	https://www.fishbase.se/Country/FaoAreaList.php?ID=1323&GenusName=Chascanopsetta&SpeciesName=lugubris&fc=439&StockCode=1341&Scientific=Chascanopsetta+lugubris	Atlantic, Eastern Central	native
2893	https://www.fishbase.se/Country/FaoAreaList.php?ID=1323&GenusName=Chascanopsetta&SpeciesName=lugubris&fc=439&StockCode=1341&Scientific=Chascanopsetta+lugubris	Atlantic, Southwest	native
2894	https://www.fishbase.se/Country/FaoAreaList.php?ID=1323&GenusName=Chascanopsetta&SpeciesName=lugubris&fc=439&StockCode=1341&Scientific=Chascanopsetta+lugubris	Atlantic, Southeast	native
2895	https://www.fishbase.se/Country/FaoAreaList.php?ID=1323&GenusName=Chascanopsetta&SpeciesName=lugubris&fc=439&StockCode=1341&Scientific=Chascanopsetta+lugubris	Indian Ocean, Western	native
2896	https://www.fishbase.se/Country/FaoAreaList.php?ID=1323&GenusName=Chascanopsetta&SpeciesName=lugubris&fc=439&StockCode=1341&Scientific=Chascanopsetta+lugubris	Indian Ocean, Eastern	native
2897	https://www.fishbase.se/Country/FaoAreaList.php?ID=1323&GenusName=Chascanopsetta&SpeciesName=lugubris&fc=439&StockCode=1341&Scientific=Chascanopsetta+lugubris	Pacific, Northwest	native
2898	https://www.fishbase.se/Country/FaoAreaList.php?ID=1323&GenusName=Chascanopsetta&SpeciesName=lugubris&fc=439&StockCode=1341&Scientific=Chascanopsetta+lugubris	Pacific, Western Central	native
2899	https://www.fishbase.se/Country/FaoAreaList.php?ID=4208&GenusName=Bothus&SpeciesName=robinsi&fc=439&StockCode=4404&Scientific=Bothus+robinsi	Atlantic, Northwest	native
2900	https://www.fishbase.se/Country/FaoAreaList.php?ID=4208&GenusName=Bothus&SpeciesName=robinsi&fc=439&StockCode=4404&Scientific=Bothus+robinsi	Atlantic, Western Central	native
2901	https://www.fishbase.se/Country/FaoAreaList.php?ID=4208&GenusName=Bothus&SpeciesName=robinsi&fc=439&StockCode=4404&Scientific=Bothus+robinsi	Atlantic, Southwest	native
2902	https://www.fishbase.se/Country/FaoAreaList.php?ID=978&GenusName=Bothus&SpeciesName=lunatus&fc=439&StockCode=994&Scientific=Bothus+lunatus	Atlantic, Western Central	native
2903	https://www.fishbase.se/Country/FaoAreaList.php?ID=978&GenusName=Bothus&SpeciesName=lunatus&fc=439&StockCode=994&Scientific=Bothus+lunatus	Atlantic, Eastern Central	native
2904	https://www.fishbase.se/Country/FaoAreaList.php?ID=978&GenusName=Bothus&SpeciesName=lunatus&fc=439&StockCode=994&Scientific=Bothus+lunatus	Atlantic, Southwest	native
2905	https://www.fishbase.se/Country/FaoAreaList.php?ID=978&GenusName=Bothus&SpeciesName=lunatus&fc=439&StockCode=994&Scientific=Bothus+lunatus	Atlantic, Southeast	native
2906	https://www.fishbase.se/Country/FaoAreaList.php?ID=15565&GenusName=Asterorhombus&SpeciesName=cocosensis&fc=439&StockCode=14752&Scientific=Asterorhombus+cocosensis	Indian Ocean, Western	native
2907	https://www.fishbase.se/Country/FaoAreaList.php?ID=15565&GenusName=Asterorhombus&SpeciesName=cocosensis&fc=439&StockCode=14752&Scientific=Asterorhombus+cocosensis	Indian Ocean, Eastern	native
2908	https://www.fishbase.se/Country/FaoAreaList.php?ID=15565&GenusName=Asterorhombus&SpeciesName=cocosensis&fc=439&StockCode=14752&Scientific=Asterorhombus+cocosensis	Pacific, Northwest	native
2909	https://www.fishbase.se/Country/FaoAreaList.php?ID=15565&GenusName=Asterorhombus&SpeciesName=cocosensis&fc=439&StockCode=14752&Scientific=Asterorhombus+cocosensis	Pacific, Western Central	native
2910	https://www.fishbase.se/Country/FaoAreaList.php?ID=24224&GenusName=Psettina&SpeciesName=tosana&fc=439&StockCode=19242&Scientific=Psettina+tosana	Pacific, Northwest	native
2911	https://www.fishbase.se/Country/FaoAreaList.php?ID=24224&GenusName=Psettina&SpeciesName=tosana&fc=439&StockCode=19242&Scientific=Psettina+tosana	Pacific, Western Central	native
2912	https://www.fishbase.se/Country/FaoAreaList.php?ID=42&GenusName=Arnoglossus&SpeciesName=imperialis&fc=439&StockCode=52&Scientific=Arnoglossus+imperialis	Atlantic, Northeast	native
2913	https://www.fishbase.se/Country/FaoAreaList.php?ID=42&GenusName=Arnoglossus&SpeciesName=imperialis&fc=439&StockCode=52&Scientific=Arnoglossus+imperialis	Atlantic, Eastern Central	native
2914	https://www.fishbase.se/Country/FaoAreaList.php?ID=42&GenusName=Arnoglossus&SpeciesName=imperialis&fc=439&StockCode=52&Scientific=Arnoglossus+imperialis	Mediterranean and Black Sea	native
2915	https://www.fishbase.se/Country/FaoAreaList.php?ID=42&GenusName=Arnoglossus&SpeciesName=imperialis&fc=439&StockCode=52&Scientific=Arnoglossus+imperialis	Atlantic, Southeast	native
2916	https://www.fishbase.se/Country/FaoAreaList.php?ID=4234&GenusName=Trichopsetta&SpeciesName=ventralis&fc=439&StockCode=4430&Scientific=Trichopsetta+ventralis	Atlantic, Western Central	endemic
2917	https://www.fishbase.se/Country/FaoAreaList.php?ID=24225&GenusName=Laeops&SpeciesName=kitaharae&fc=439&StockCode=19243&Scientific=Laeops+kitaharae	Indian Ocean, Western	native
2918	https://www.fishbase.se/Country/FaoAreaList.php?ID=24225&GenusName=Laeops&SpeciesName=kitaharae&fc=439&StockCode=19243&Scientific=Laeops+kitaharae	Indian Ocean, Eastern	native
2919	https://www.fishbase.se/Country/FaoAreaList.php?ID=24225&GenusName=Laeops&SpeciesName=kitaharae&fc=439&StockCode=19243&Scientific=Laeops+kitaharae	Pacific, Northwest	native
2920	https://www.fishbase.se/Country/FaoAreaList.php?ID=24225&GenusName=Laeops&SpeciesName=kitaharae&fc=439&StockCode=19243&Scientific=Laeops+kitaharae	Pacific, Western Central	native
2921	https://www.fishbase.se/Country/FaoAreaList.php?ID=1338&GenusName=Paralichthys&SpeciesName=dentatus&fc=514&StockCode=1356&Scientific=Paralichthys+dentatus	Atlantic, Northwest	native
2922	https://www.fishbase.se/Country/FaoAreaList.php?ID=1338&GenusName=Paralichthys&SpeciesName=dentatus&fc=514&StockCode=1356&Scientific=Paralichthys+dentatus	Atlantic, Western Central	native
2923	https://www.fishbase.se/Country/FaoAreaList.php?ID=4232&GenusName=Syacium&SpeciesName=micrurum&fc=514&StockCode=4428&Scientific=Syacium+micrurum	Atlantic, Northwest	native
2924	https://www.fishbase.se/Country/FaoAreaList.php?ID=4232&GenusName=Syacium&SpeciesName=micrurum&fc=514&StockCode=4428&Scientific=Syacium+micrurum	Atlantic, Western Central	native
2925	https://www.fishbase.se/Country/FaoAreaList.php?ID=4232&GenusName=Syacium&SpeciesName=micrurum&fc=514&StockCode=4428&Scientific=Syacium+micrurum	Atlantic, Eastern Central	native
2926	https://www.fishbase.se/Country/FaoAreaList.php?ID=4232&GenusName=Syacium&SpeciesName=micrurum&fc=514&StockCode=4428&Scientific=Syacium+micrurum	Atlantic, Southwest	native
2927	https://www.fishbase.se/Country/FaoAreaList.php?ID=4232&GenusName=Syacium&SpeciesName=micrurum&fc=514&StockCode=4428&Scientific=Syacium+micrurum	Atlantic, Southeast	questionable
2928	https://www.fishbase.se/Country/FaoAreaList.php?ID=979&GenusName=Cyclopsetta&SpeciesName=chittendeni&fc=514&StockCode=995&Scientific=Cyclopsetta+chittendeni	Atlantic, Western Central	native
2929	https://www.fishbase.se/Country/FaoAreaList.php?ID=979&GenusName=Cyclopsetta&SpeciesName=chittendeni&fc=514&StockCode=995&Scientific=Cyclopsetta+chittendeni	Atlantic, Southwest	native
2930	https://www.fishbase.se/Country/FaoAreaList.php?ID=4221&GenusName=Etropus&SpeciesName=crossotus&fc=514&StockCode=4417&Scientific=Etropus+crossotus	Atlantic, Northwest	native
2931	https://www.fishbase.se/Country/FaoAreaList.php?ID=4221&GenusName=Etropus&SpeciesName=crossotus&fc=514&StockCode=4417&Scientific=Etropus+crossotus	Atlantic, Western Central	native
2932	https://www.fishbase.se/Country/FaoAreaList.php?ID=4221&GenusName=Etropus&SpeciesName=crossotus&fc=514&StockCode=4417&Scientific=Etropus+crossotus	Atlantic, Southwest	native
2933	https://www.fishbase.se/Country/FaoAreaList.php?ID=4221&GenusName=Etropus&SpeciesName=crossotus&fc=514&StockCode=4417&Scientific=Etropus+crossotus	Pacific, Eastern Central	native
2934	https://www.fishbase.se/Country/FaoAreaList.php?ID=4221&GenusName=Etropus&SpeciesName=crossotus&fc=514&StockCode=4417&Scientific=Etropus+crossotus	Pacific, Southeast	native
2935	https://www.fishbase.se/Country/FaoAreaList.php?ID=4222&GenusName=Etropus&SpeciesName=microstomus&fc=514&StockCode=4418&Scientific=Etropus+microstomus	Atlantic, Northwest	native
2936	https://www.fishbase.se/Country/FaoAreaList.php?ID=4222&GenusName=Etropus&SpeciesName=microstomus&fc=514&StockCode=4418&Scientific=Etropus+microstomus	Atlantic, Western Central	native
2937	https://www.fishbase.se/Country/FaoAreaList.php?ID=4209&GenusName=Citharichthys&SpeciesName=arctifrons&fc=514&StockCode=4405&Scientific=Citharichthys+arctifrons	Atlantic, Northwest	native
2938	https://www.fishbase.se/Country/FaoAreaList.php?ID=4209&GenusName=Citharichthys&SpeciesName=arctifrons&fc=514&StockCode=4405&Scientific=Citharichthys+arctifrons	Atlantic, Western Central	native
2939	https://www.fishbase.se/Country/FaoAreaList.php?ID=4215&GenusName=Citharichthys&SpeciesName=sordidus&fc=514&StockCode=4411&Scientific=Citharichthys+sordidus	Pacific, Northwest	native
2940	https://www.fishbase.se/Country/FaoAreaList.php?ID=4215&GenusName=Citharichthys&SpeciesName=sordidus&fc=514&StockCode=4411&Scientific=Citharichthys+sordidus	Pacific, Northeast	native
2941	https://www.fishbase.se/Country/FaoAreaList.php?ID=4215&GenusName=Citharichthys&SpeciesName=sordidus&fc=514&StockCode=4411&Scientific=Citharichthys+sordidus	Pacific, Eastern Central	native
2942	https://www.fishbase.se/Country/FaoAreaList.php?ID=4235&GenusName=Xystreurys&SpeciesName=liolepis&fc=514&StockCode=4431&Scientific=Xystreurys+liolepis	Pacific, Eastern Central	endemic
2943	https://www.fishbase.se/Country/FaoAreaList.php?ID=8835&GenusName=Pseudorhombus&SpeciesName=pentophthalmus&fc=514&StockCode=9156&Scientific=Pseudorhombus+pentophthalmus	Pacific, Northwest	native
2944	https://www.fishbase.se/Country/FaoAreaList.php?ID=8835&GenusName=Pseudorhombus&SpeciesName=pentophthalmus&fc=514&StockCode=9156&Scientific=Pseudorhombus+pentophthalmus	Pacific, Western Central	native
2945	https://www.fishbase.se/Country/FaoAreaList.php?ID=4206&GenusName=Ancylopsetta&SpeciesName=ommata&fc=514&StockCode=4402&Scientific=Ancylopsetta+ommata	Atlantic, Northwest	native
2946	https://www.fishbase.se/Country/FaoAreaList.php?ID=4206&GenusName=Ancylopsetta&SpeciesName=ommata&fc=514&StockCode=4402&Scientific=Ancylopsetta+ommata	Atlantic, Western Central	native
2947	https://www.fishbase.se/Country/FaoAreaList.php?ID=4224&GenusName=Gastropsetta&SpeciesName=frontalis&fc=514&StockCode=4420&Scientific=Gastropsetta+frontalis	Atlantic, Northwest	native
2948	https://www.fishbase.se/Country/FaoAreaList.php?ID=4224&GenusName=Gastropsetta&SpeciesName=frontalis&fc=514&StockCode=4420&Scientific=Gastropsetta+frontalis	Atlantic, Western Central	native
2949	https://www.fishbase.se/Country/FaoAreaList.php?ID=980&GenusName=Paralichthys&SpeciesName=albigutta&fc=514&StockCode=996&Scientific=Paralichthys+albigutta	Atlantic, Northwest	native
2950	https://www.fishbase.se/Country/FaoAreaList.php?ID=980&GenusName=Paralichthys&SpeciesName=albigutta&fc=514&StockCode=996&Scientific=Paralichthys+albigutta	Atlantic, Western Central	native
2951	https://www.fishbase.se/Country/FaoAreaList.php?ID=4228&GenusName=Paralichthys&SpeciesName=californicus&fc=514&StockCode=4424&Scientific=Paralichthys+californicus	Pacific, Northeast	native
2952	https://www.fishbase.se/Country/FaoAreaList.php?ID=4228&GenusName=Paralichthys&SpeciesName=californicus&fc=514&StockCode=4424&Scientific=Paralichthys+californicus	Pacific, Eastern Central	native
2953	https://www.fishbase.se/Country/FaoAreaList.php?ID=4241&GenusName=Hypsopsetta&SpeciesName=guttulata&fc=440&StockCode=4437&Scientific=Hypsopsetta+guttulata	Pacific, Eastern Central	endemic
2954	https://www.fishbase.se/Country/FaoAreaList.php?ID=519&GenusName=Hippoglossoides&SpeciesName=elassodon&fc=440&StockCode=535&Scientific=Hippoglossoides+elassodon	Pacific, Northwest	native
2955	https://www.fishbase.se/Country/FaoAreaList.php?ID=519&GenusName=Hippoglossoides&SpeciesName=elassodon&fc=440&StockCode=535&Scientific=Hippoglossoides+elassodon	Pacific, Northeast	native
2956	https://www.fishbase.se/Country/FaoAreaList.php?ID=519&GenusName=Hippoglossoides&SpeciesName=elassodon&fc=440&StockCode=535&Scientific=Hippoglossoides+elassodon	Pacific, Eastern Central	native
2957	https://www.fishbase.se/Country/FaoAreaList.php?ID=695&GenusName=Limanda&SpeciesName=limanda&fc=440&StockCode=711&Scientific=Limanda+limanda	Atlantic, Northeast	endemic
2958	https://www.fishbase.se/Country/FaoAreaList.php?ID=524&GenusName=Pseudopleuronectes&SpeciesName=americanus&fc=440&StockCode=540&Scientific=Pseudopleuronectes+americanus	Atlantic, Northwest	native
2959	https://www.fishbase.se/Country/FaoAreaList.php?ID=524&GenusName=Pseudopleuronectes&SpeciesName=americanus&fc=440&StockCode=540&Scientific=Pseudopleuronectes+americanus	Atlantic, Western Central	native
2960	https://www.fishbase.se/Country/FaoAreaList.php?ID=4242&GenusName=Isopsetta&SpeciesName=isolepis&fc=440&StockCode=4438&Scientific=Isopsetta+isolepis	Pacific, Northwest	native
2961	https://www.fishbase.se/Country/FaoAreaList.php?ID=4242&GenusName=Isopsetta&SpeciesName=isolepis&fc=440&StockCode=4438&Scientific=Isopsetta+isolepis	Pacific, Northeast	native
2962	https://www.fishbase.se/Country/FaoAreaList.php?ID=4242&GenusName=Isopsetta&SpeciesName=isolepis&fc=440&StockCode=4438&Scientific=Isopsetta+isolepis	Pacific, Eastern Central	native
2963	https://www.fishbase.se/Country/FaoAreaList.php?ID=4248&GenusName=Parophrys&SpeciesName=vetulus&fc=440&StockCode=4444&Scientific=Parophrys+vetulus	America, North - Inland waters	native
2964	https://www.fishbase.se/Country/FaoAreaList.php?ID=4248&GenusName=Parophrys&SpeciesName=vetulus&fc=440&StockCode=4444&Scientific=Parophrys+vetulus	Pacific, Northwest	native
2965	https://www.fishbase.se/Country/FaoAreaList.php?ID=4248&GenusName=Parophrys&SpeciesName=vetulus&fc=440&StockCode=4444&Scientific=Parophrys+vetulus	Pacific, Northeast	native
2966	https://www.fishbase.se/Country/FaoAreaList.php?ID=4248&GenusName=Parophrys&SpeciesName=vetulus&fc=440&StockCode=4444&Scientific=Parophrys+vetulus	Pacific, Eastern Central	native
2967	https://www.fishbase.se/Country/FaoAreaList.php?ID=4255&GenusName=Psettichthys&SpeciesName=melanostictus&fc=440&StockCode=4451&Scientific=Psettichthys+melanostictus	Pacific, Northwest	native
2968	https://www.fishbase.se/Country/FaoAreaList.php?ID=4255&GenusName=Psettichthys&SpeciesName=melanostictus&fc=440&StockCode=4451&Scientific=Psettichthys+melanostictus	Pacific, Northeast	native
2969	https://www.fishbase.se/Country/FaoAreaList.php?ID=4255&GenusName=Psettichthys&SpeciesName=melanostictus&fc=440&StockCode=4451&Scientific=Psettichthys+melanostictus	Pacific, Eastern Central	native
2970	https://www.fishbase.se/Country/FaoAreaList.php?ID=24237&GenusName=Lepidopsetta&SpeciesName=bilineata&fc=440&StockCode=19250&Scientific=Lepidopsetta+bilineata	Pacific, Northwest	native
2971	https://www.fishbase.se/Country/FaoAreaList.php?ID=24237&GenusName=Lepidopsetta&SpeciesName=bilineata&fc=440&StockCode=19250&Scientific=Lepidopsetta+bilineata	Pacific, Northeast	native
2972	https://www.fishbase.se/Country/FaoAreaList.php?ID=24237&GenusName=Lepidopsetta&SpeciesName=bilineata&fc=440&StockCode=19250&Scientific=Lepidopsetta+bilineata	Pacific, Eastern Central	native
2973	https://www.fishbase.se/Country/FaoAreaList.php?ID=1342&GenusName=Pleuronectes&SpeciesName=platessa&fc=440&StockCode=1360&Scientific=Pleuronectes+platessa	Arctic Ocean	questionable
2974	https://www.fishbase.se/Country/FaoAreaList.php?ID=1342&GenusName=Pleuronectes&SpeciesName=platessa&fc=440&StockCode=1360&Scientific=Pleuronectes+platessa	Atlantic, Northwest	native
2975	https://www.fishbase.se/Country/FaoAreaList.php?ID=1342&GenusName=Pleuronectes&SpeciesName=platessa&fc=440&StockCode=1360&Scientific=Pleuronectes+platessa	Atlantic, Northeast	native
2976	https://www.fishbase.se/Country/FaoAreaList.php?ID=1342&GenusName=Pleuronectes&SpeciesName=platessa&fc=440&StockCode=1360&Scientific=Pleuronectes+platessa	Atlantic, Eastern Central	native
2977	https://www.fishbase.se/Country/FaoAreaList.php?ID=1342&GenusName=Pleuronectes&SpeciesName=platessa&fc=440&StockCode=1360&Scientific=Pleuronectes+platessa	Mediterranean and Black Sea	questionable
2978	https://www.fishbase.se/Country/FaoAreaList.php?ID=4249&GenusName=Platichthys&SpeciesName=stellatus&fc=440&StockCode=4445&Scientific=Platichthys+stellatus	Asia - Inland waters	native
2979	https://www.fishbase.se/Country/FaoAreaList.php?ID=4249&GenusName=Platichthys&SpeciesName=stellatus&fc=440&StockCode=4445&Scientific=Platichthys+stellatus	America, North - Inland waters	native
2980	https://www.fishbase.se/Country/FaoAreaList.php?ID=4249&GenusName=Platichthys&SpeciesName=stellatus&fc=440&StockCode=4445&Scientific=Platichthys+stellatus	Arctic Ocean	native
2981	https://www.fishbase.se/Country/FaoAreaList.php?ID=4249&GenusName=Platichthys&SpeciesName=stellatus&fc=440&StockCode=4445&Scientific=Platichthys+stellatus	Pacific, Northwest	native
2982	https://www.fishbase.se/Country/FaoAreaList.php?ID=4249&GenusName=Platichthys&SpeciesName=stellatus&fc=440&StockCode=4445&Scientific=Platichthys+stellatus	Pacific, Northeast	native
2983	https://www.fishbase.se/Country/FaoAreaList.php?ID=4249&GenusName=Platichthys&SpeciesName=stellatus&fc=440&StockCode=4445&Scientific=Platichthys+stellatus	Pacific, Eastern Central	native
2984	https://www.fishbase.se/Country/FaoAreaList.php?ID=4238&GenusName=Glyptocephalus&SpeciesName=zachirus&fc=440&StockCode=4434&Scientific=Glyptocephalus+zachirus	Pacific, Northwest	native
2985	https://www.fishbase.se/Country/FaoAreaList.php?ID=4238&GenusName=Glyptocephalus&SpeciesName=zachirus&fc=440&StockCode=4434&Scientific=Glyptocephalus+zachirus	Pacific, Northeast	native
2986	https://www.fishbase.se/Country/FaoAreaList.php?ID=4238&GenusName=Glyptocephalus&SpeciesName=zachirus&fc=440&StockCode=4434&Scientific=Glyptocephalus+zachirus	Pacific, Eastern Central	native
2987	https://www.fishbase.se/Country/FaoAreaList.php?ID=4247&GenusName=Microstomus&SpeciesName=pacificus&fc=440&StockCode=4443&Scientific=Microstomus+pacificus	Pacific, Northwest	native
2988	https://www.fishbase.se/Country/FaoAreaList.php?ID=4247&GenusName=Microstomus&SpeciesName=pacificus&fc=440&StockCode=4443&Scientific=Microstomus+pacificus	Pacific, Northeast	native
2989	https://www.fishbase.se/Country/FaoAreaList.php?ID=4247&GenusName=Microstomus&SpeciesName=pacificus&fc=440&StockCode=4443&Scientific=Microstomus+pacificus	Pacific, Eastern Central	native
2990	https://www.fishbase.se/Country/FaoAreaList.php?ID=4236&GenusName=Embassichthys&SpeciesName=bathybius&fc=440&StockCode=4432&Scientific=Embassichthys+bathybius	Pacific, Northwest	native
2991	https://www.fishbase.se/Country/FaoAreaList.php?ID=4236&GenusName=Embassichthys&SpeciesName=bathybius&fc=440&StockCode=4432&Scientific=Embassichthys+bathybius	Pacific, Northeast	native
2992	https://www.fishbase.se/Country/FaoAreaList.php?ID=4236&GenusName=Embassichthys&SpeciesName=bathybius&fc=440&StockCode=4432&Scientific=Embassichthys+bathybius	Pacific, Eastern Central	native
2993	https://www.fishbase.se/Country/FaoAreaList.php?ID=4246&GenusName=Lyopsetta&SpeciesName=exilis&fc=440&StockCode=4442&Scientific=Lyopsetta+exilis	Pacific, Northeast	native
2994	https://www.fishbase.se/Country/FaoAreaList.php?ID=4246&GenusName=Lyopsetta&SpeciesName=exilis&fc=440&StockCode=4442&Scientific=Lyopsetta+exilis	Pacific, Eastern Central	native
2995	https://www.fishbase.se/Country/FaoAreaList.php?ID=1371&GenusName=Hippoglossus&SpeciesName=hippoglossus&fc=440&StockCode=1389&Scientific=Hippoglossus+hippoglossus	Atlantic, Northwest	native
2996	https://www.fishbase.se/Country/FaoAreaList.php?ID=1371&GenusName=Hippoglossus&SpeciesName=hippoglossus&fc=440&StockCode=1389&Scientific=Hippoglossus+hippoglossus	Atlantic, Northeast	native
2997	https://www.fishbase.se/Country/FaoAreaList.php?ID=4237&GenusName=Eopsetta&SpeciesName=jordani&fc=440&StockCode=4433&Scientific=Eopsetta+jordani	Pacific, Northwest	native
2998	https://www.fishbase.se/Country/FaoAreaList.php?ID=4237&GenusName=Eopsetta&SpeciesName=jordani&fc=440&StockCode=4433&Scientific=Eopsetta+jordani	Pacific, Northeast	native
2999	https://www.fishbase.se/Country/FaoAreaList.php?ID=4237&GenusName=Eopsetta&SpeciesName=jordani&fc=440&StockCode=4433&Scientific=Eopsetta+jordani	Pacific, Eastern Central	native
3000	https://www.fishbase.se/Country/FaoAreaList.php?ID=518&GenusName=Atheresthes&SpeciesName=evermanni&fc=440&StockCode=534&Scientific=Atheresthes+evermanni	Pacific, Northwest	native
3001	https://www.fishbase.se/Country/FaoAreaList.php?ID=518&GenusName=Atheresthes&SpeciesName=evermanni&fc=440&StockCode=534&Scientific=Atheresthes+evermanni	Pacific, Northeast	native
3002	https://www.fishbase.se/Country/FaoAreaList.php?ID=4260&GenusName=Trinectes&SpeciesName=maculatus&fc=516&StockCode=4456&Scientific=Trinectes+maculatus	America, North - Inland waters	native
3003	https://www.fishbase.se/Country/FaoAreaList.php?ID=4260&GenusName=Trinectes&SpeciesName=maculatus&fc=516&StockCode=4456&Scientific=Trinectes+maculatus	Atlantic, Northwest	native
3004	https://www.fishbase.se/Country/FaoAreaList.php?ID=4260&GenusName=Trinectes&SpeciesName=maculatus&fc=516&StockCode=4456&Scientific=Trinectes+maculatus	Atlantic, Western Central	native
3005	https://www.fishbase.se/Country/FaoAreaList.php?ID=4257&GenusName=Gymnachirus&SpeciesName=melas&fc=516&StockCode=4453&Scientific=Gymnachirus+melas	Atlantic, Northwest	native
3006	https://www.fishbase.se/Country/FaoAreaList.php?ID=4257&GenusName=Gymnachirus&SpeciesName=melas&fc=516&StockCode=4453&Scientific=Gymnachirus+melas	Atlantic, Western Central	native
3007	https://www.fishbase.se/Country/FaoAreaList.php?ID=4258&GenusName=Gymnachirus&SpeciesName=texae&fc=516&StockCode=4454&Scientific=Gymnachirus+texae	Atlantic, Western Central	endemic
3008	https://www.fishbase.se/Country/FaoAreaList.php?ID=4256&GenusName=Achirus&SpeciesName=lineatus&fc=516&StockCode=4452&Scientific=Achirus+lineatus	America, South - Inland waters	native
3009	https://www.fishbase.se/Country/FaoAreaList.php?ID=4256&GenusName=Achirus&SpeciesName=lineatus&fc=516&StockCode=4452&Scientific=Achirus+lineatus	Atlantic, Western Central	native
