url	sci_name	common_name	threat_to_humans	IUCN	IUCN_abr	fisheries	aquaculture	gamefish	bait	aquarium	env_milieu	env_zone	env_migration	env_depth_range_min	env_depth_range_max	dh_range	max_published_weight	max_reported_age
https://www.fishbase.se/summary/Chalceus-epakros.html	Chalceus epakros Zanata  &  Toledo-Piza,  2004	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	70.00 g	NA
https://www.fishbase.se/summary/Acestrorhynchus-microlepis.html	Acestrorhynchus microlepis (Jardine,  1841)	Pike characin	Harmless	Not Evaluated	NA	NA	NA	NA	NA	commercial	Freshwater	benthopelagic	NA	NA	NA	Tropical	230.00 g	NA
https://www.fishbase.se/summary/Bryconops-melanurus.html	Bryconops melanurus (Bloch,  1794)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Triportheus-rotundatus.html	Triportheus rotundatus (Jardine,  1841)	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	commercial	Freshwater	benthopelagic	NA	NA	NA	Tropical	235.00 g	NA
https://www.fishbase.se/summary/Carnegiella-marthae.html	Carnegiella marthae Myers,  1927	Blackwing hatchetfish	Harmless	Not Evaluated	NA	NA	NA	NA	NA	commercial	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Thoracocharax-stellatus.html	Thoracocharax stellatus (Kner,  1858)	Spotfin hatchetfish	Harmless	Not Evaluated	NA	minor commercial	NA	NA	NA	commercial	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Brachychalcinus-orbicularis.html	Brachychalcinus orbicularis (Valenciennes,  1850)	Discus tetra	Harmless	Not Evaluated	NA	NA	NA	NA	NA	commercial	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Jupiaba-meunieri.html	Jupiaba meunieri (Géry,  Planquette  &  Le Bail,  1996)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Cheirodon-axelrodi.html	Paracheirodon axelrodi (Schultz,  1956)	Cardinal tetra	Harmless	Not Evaluated	NA	of no interest	NA	NA	NA	highly commercial	Freshwater	pelagic	non-migratory	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Astyanax-abramoides.html	Jupiaba abramoides (Eigenmann,  1909)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Hollandichthys-multifasciatus.html	Hollandichthys multifasciatus (Eigenmann  &  Norris,  1900)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Hyphessobrycon-sovichthys.html	Hyphessobrycon sovichthys Schultz,  1944	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Exodon-paradoxus.html	Exodon paradoxus Müller  &  Troschel,  1844	Bucktooth tetra	Harmless	Not Evaluated	NA	NA	NA	NA	NA	commercial	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Roeboexodon-guyanensis.html	Roeboexodon guyanensis (Puyo,  1948)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Tetragonopterus-chalceus.html	Tetragonopterus chalceus Spix  &  Agassiz,  1829	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	commercial	Freshwater	demersal	NA	NA	NA	Tropical	40.20 g	NA
https://www.fishbase.se/summary/Roeboides-descalvadensis.html	Roeboides descalvadensis Fowler,  1932	Parana scale-eating characin	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Acestrocephalus-ginesi.html	Acestrocephalus sardina (Fowler,  1913)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Prodontocharax-alleni.html	Prodontocharax alleni Böhlke,  1953	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Holoshestes-pequira.html	Odontostilbe pequira (Steindachner,  1882)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Leptagoniates-steindachneri.html	Leptagoniates steindachneri Boulenger,  1887	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Prionobrama-filigera.html	Prionobrama filigera (Cope,  1870)	Glass bloodfin	Harmless	Not Evaluated	NA	NA	NA	NA	NA	commercial	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Aphyocharax-dentatus.html	Aphyocharax dentatus Eigenmann  &  Kennedy,  1903	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	commercial	Freshwater	benthopelagic	NA	NA	NA	Highaltitude	NA	NA
https://www.fishbase.se/summary/Markiana-nigripinnis.html	Markiana nigripinnis (Perugia,  1891)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Acrobrycon-ipanquianus.html	Acrobrycon ipanquianus (Cope,  1877)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Hemibrycon-surinamensis.html	Hemibrycon surinamensis Géry,  1962	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	19.40 g	NA
https://www.fishbase.se/summary/Glandulocauda-melanopleura.html	Glandulocauda melanopleura (Ellis,  1911)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Mimagoniates-rheocharis.html	Mimagoniates rheocharis Menezes  &  Weitzman,  1990	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Corynopoma-riisei.html	Corynopoma riisei Gill,  1858	Swordtail characin	Harmless	Not Evaluated	NA	NA	NA	NA	NA	commercial	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Pseudocorynopoma-doriae.html	Pseudocorynopoma doriae Perugia,  1891	Dragonfin tetra	Harmless	Not Evaluated	NA	NA	NA	NA	NA	commercial	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Lepidocharax-burnsi.html	Lepidocharax burnsi Ferreira,  Menezes  &  Quagio-Grassiotto,  2011	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Ceratobranchia-obtusirostris.html	Ceratobranchia obtusirostris Eigenmann,  1914	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Creagrutus-beni.html	Creagrutus beni Eigenmann,  1911	Goldstripe characin	Harmless	Not Evaluated	NA	NA	NA	NA	NA	commercial	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Knodus-smithi.html	Knodus smithi (Fowler,  1913)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Bryconamericus-stramineus.html	Bryconamericus stramineus Eigenmann,  1908	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Subtropical	19.90 g	NA
https://www.fishbase.se/summary/Piabina-argentea.html	Piabina argentea Reinhardt,  1867	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Cyanocharax-uruguayensis.html	Diapoma uruguayensis (Messner,  1962)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Scopaeocharax-sp.html	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
https://www.fishbase.se/summary/Odontostoechus-lethostigmus.html	Odontostoechus lethostigmus Gomes,  1947	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Hypobrycon-leptorhynchus.html	Hypobrycon leptorhynchus da Silva  &  Malabarba,  1996	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Hepsetus-odoe.html	Hepsetus odoe (Bloch,  1794)	NA	Harmless	Least Concern 	LC	subsistence fisheries	NA	NA	NA	commercial	Freshwater	demersal	potamodromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Brycinus-poptae.html	Brycinus poptae (Pellegrin,  1906)	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Brycinus-grandisquamis.html	Brycinus grandisquamis (Boulenger,  1899)	Pinkfin Alestes	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Hydrocynus-vittatus.html	Hydrocynus vittatus Castelnau,  1861	Tiger fish	Harmless	Least Concern 	LC	commercial	NA	yes	NA	NA	Freshwater	demersal	potamodromous	NA	NA	Tropical	28.0 kg	8 years
https://www.fishbase.se/summary/Hydrocynus-goliath.html	Hydrocynus goliath Boulenger,  1898	Giant tigerfish	Harmless	Least Concern 	LC	commercial	NA	yes	NA	NA	Freshwater	pelagic	NA	NA	NA	Tropical	50.0 kg	NA
https://www.fishbase.se/summary/Rhabdalestes-septentrionalis.html	Rhabdalestes septentrionalis (Boulenger,  1911)	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	pelagic	potamodromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Micralestes-acutidens.html	Micralestes acutidens (Peters,  1852)	Sharptooth tetra	Harmless	Least Concern 	LC	of no interest	NA	NA	usually	commercial	Freshwater	pelagic	potamodromous	NA	NA	Tropical	2.00 g	3 years
https://www.fishbase.se/summary/Duboisialestes-tumbensis.html	Alestopetersius tumbensis Hoedeman,  1951	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Brycinus-longipinnis.html	Brycinus longipinnis (Günther,  1864)	Longfin tetra	Harmless	Least Concern 	LC	NA	NA	NA	NA	commercial	Freshwater;brackish	pelagic	potamodromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Bathyaethiops-greeni.html	Bathyaethiops greeni Fowler,  1949	Greens moon tetra	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Alestopetersius-hilgendorfi.html	Alestopetersius hilgendorfi (Boulenger,  1899)	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Hoplias-aimara.html	Hoplias aimara (Valenciennes,  1847)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	commercial	Freshwater	benthopelagic	potamodromous	NA	NA	Tropical	40.0 kg	NA
https://www.fishbase.se/summary/Hoplerythrinus-unitaeniatus.html	Hoplerythrinus unitaeniatus (Spix  &  Agassiz,  1829)	Aimara	Harmless	Not Evaluated	NA	commercial	NA	NA	NA	public aquariums	Freshwater	pelagic	NA	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Cynodon-gibbus.html	Cynodon gibbus (Agassiz,  1829)	NA	Harmless	Not Evaluated	NA	minor commercial	NA	NA	NA	NA	Freshwater;brackish	pelagic	NA	NA	NA	Tropical	487.66 g	NA
https://www.fishbase.se/summary/Hydrolycus-armatus.html	Hydrolycus armatus (Jardine,  1841)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	pelagic	NA	NA	NA	Tropical	8.5 kg	NA
https://www.fishbase.se/summary/Bivibranchia-fowleri.html	Bivibranchia fowleri (Steindachner,  1908)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	68.00 g	NA
https://www.fishbase.se/summary/Hemiodus-argenteus.html	Hemiodus argenteus Pellegrin,  1909	NA	Harmless	Not Evaluated	NA	minor commercial	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Hemiodus-thayeria.html	Hemiodus thayeria Böhlke,  1955	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Colossoma-macropomum.html	Colossoma macropomum (Cuvier,  1816)	Cachama	Traumatogenic	Not Evaluated	NA	minor commercial	commercial	NA	NA	public aquariums	Freshwater	benthopelagic	potamodromous	5	NA	Tropical	40.0 kg	NA
https://www.fishbase.se/summary/Mylossoma-sp.html	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
https://www.fishbase.se/summary/Acnodon-oligacanthus.html	Acnodon oligacanthus (Müller  &  Troschel,  1844)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	potamodromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Myloplus-rubripinnis.html	Myloplus rubripinnis (Müller  &  Troschel,  1844)	Redhook myleus	Traumatogenic	Not Evaluated	NA	minor commercial	NA	NA	NA	commercial	Freshwater	benthopelagic	NA	NA	NA	Tropical	2.5 kg	NA
https://www.fishbase.se/summary/Ossubtus-sp.html	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
https://www.fishbase.se/summary/Myleus-pacu.html	Myleus pacu (Jardine,  1841)	NA	Traumatogenic	Not Evaluated	NA	NA	NA	NA	NA	commercial	Freshwater	benthopelagic	potamodromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Pristobrycon-striolatus.html	Pristobrycon striolatus (Steindachner,  1908)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	230.00 g	NA
https://www.fishbase.se/summary/Serrasalmus-manueli.html	Serrasalmus manueli (Fernández-Yépez  &  Ramírez,  1967)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	2.5 kg	NA
https://www.fishbase.se/summary/Serrasalmus-gouldingi.html	Serrasalmus gouldingi Fink  &  Machado-Allison,  1992	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Pygocentrus-nattereri.html	Pygocentrus nattereri Kner,  1858	Red piranha	Traumatogenic 	Not Evaluated	NA	minor commercial	NA	NA	NA	commercial	Freshwater	pelagic	NA	NA	NA	Subtropical	3.9 kg	NA
https://www.fishbase.se/summary/Serrasalmus-rhombeus.html	Serrasalmus rhombeus (Linnaeus,  1766)	Redeye piranha	Traumatogenic	Not Evaluated	NA	minor commercial	NA	NA	NA	commercial	Freshwater	benthopelagic	NA	NA	NA	Tropical	3.0 kg	NA
https://www.fishbase.se/summary/Apareiodon-orinocensis.html	Apareiodon orinocensis Bonilla,  Machado-Allison,  Silvera,  Chernoff,  López  &  Lasso,  1999	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Parodon-guyanensis.html	Parodon guyanensis Géry,  1960	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Ichthyoelephas-longirostris.html	Ichthyoelephas longirostris (Steindachner,  1879)	NA	Harmless	Vulnerable 	VU	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Prochilodus-scrophus.html	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
https://www.fishbase.se/summary/Semaprochilodus-varii.html	Semaprochilodus varii Castro,  1988	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	potamodromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Caenotropus-labyrinthicus.html	Caenotropus labyrinthicus (Kner,  1858)	NA	Harmless	Not Evaluated	NA	minor commercial	NA	NA	NA	NA	Freshwater	demersal	NA	NA	NA	Tropical	70.12 g	NA
https://www.fishbase.se/summary/Curimatopsis-crypticus.html	Curimatopsis crypticus Vari,  1982	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Curimata-roseni.html	Curimata roseni Vari,  1989	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	209.70 g	NA
https://www.fishbase.se/summary/Cyphocharax-abramoides.html	Cyphocharax abramoides (Kner,  1858)	NA	Harmless	Not Evaluated	NA	minor commercial	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Psectrogaster-ciliata.html	Psectrogaster ciliata (Müller  &  Troschel,  1844)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Synaptolaemus-cingulatus.html	Synaptolaemus cingulatus Myers  &  Fernández-Yépez,  1950	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Anostomus-ternetzi.html	Anostomus ternetzi Fernández-Yépez,  1949	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	commercial	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Pseudanos-winterbottomi.html	Pseudanos winterbottomi Sidlauskas  &  Santos,  2005	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Petulanos-spiloclistron.html	Petulanos spiloclistron (Winterbottom,  1974)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Leporinus-brunneus.html	Leporinus brunneus Myers,  1950	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Laemolyta-proxima.html	Laemolyta proxima (Garman,  1890)	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	415.00 g	NA
https://www.fishbase.se/summary/Schizodon-vittatus.html	Schizodon vittatus (Valenciennes,  1850)	NA	Harmless	Not Evaluated	NA	minor commercial	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Abramites-hypselonotus.html	Abramites hypselonotus (Günther,  1868)	Marbled headstander	Harmless	Not Evaluated	NA	subsistence fisheries	NA	NA	NA	commercial	Freshwater	pelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Leporinus-striatus.html	Leporinus striatus Kner,  1858	NA	Harmless	Least Concern 	LC	NA	NA	NA	NA	commercial	Freshwater	benthopelagic	potamodromous	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Leporinus-agassizii.html	Leporinus agassizii Steindachner,  1876	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Leporinus-ortomaculatus.html	Leporinus ortomaculatus Garavello,  2000	NA	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Tropical	NA	NA
https://www.fishbase.se/summary/Lepidogalaxias-salamandroides.html	Lepidogalaxias salamandroides Mees,  1961	Salamanderfish	Harmless	Lower Risk: near threatened 	LR/nt	of no interest	NA	NA	NA	NA	Freshwater	demersal	non-migratory	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Bathylagus-euryops.html	Bathylagus euryops Goode  &  Bean,  1896	Goiter blacksmelt	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	500	3237	Deep-water	NA	NA
https://www.fishbase.se/summary/Nansenia-longicauda.html	Nansenia longicauda Kawaguchi  &  Butler,  1984	NA	Harmless	Data deficient 	DD	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	400	1100	Deep-water	NA	NA
https://www.fishbase.se/summary/Macropinna-microstoma.html	Macropinna microstoma Chapman,  1939	Barreleye	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Marine	bathypelagic	NA	16	1267	Deep-water	NA	NA
https://www.fishbase.se/summary/Argentina-sialis.html	Argentina sialis Gilbert,  1890	North-Pacific argentine	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Marine;brackish	demersal	NA	11	325	Deep-water	0.00 g	5 years
https://www.fishbase.se/summary/Argentina-striata.html	Argentina striata Goode  &  Bean,  1896	Striated argentine	Harmless	Least Concern 	LC	of potential interest	NA	NA	NA	NA	Marine	bathypelagic	NA	100	600	Deep-water	NA	NA
https://www.fishbase.se/summary/Aplochiton-taeniatus.html	Aplochiton taeniatus Jenyns,  1842	NA	Harmless	Not Evaluated	NA	of no interest	NA	NA	NA	NA	Marine;freshwater;brackish	benthopelagic	amphidromous	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Galaxiella-nigrostriata.html	Galaxiella nigrostriata (Shipway,  1953)	Blackstriped dwarf galaxias	Harmless	Lower Risk: near threatened 	LR/nt	NA	NA	NA	NA	NA	Freshwater	demersal	NA	NA	NA	Temperate	NA	1 years
https://www.fishbase.se/summary/Neochanna-burrowsius.html	Neochanna burrowsius (Phillipps,  1926)	Canterbury mudfish	Harmless	Critically Endangered 	CR	of no interest	NA	NA	NA	NA	Freshwater	demersal	non-migratory	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Brachygalaxias-bullocki.html	Brachygalaxias bullocki (Regan,  1908)	NA	Harmless	Data deficient 	DD	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Galaxias-maculatus.html	Galaxias maculatus (Jenyns,  1842)	Inanga	Harmless	Least Concern 	LC	commercial	NA	yes	usually	NA	Marine;freshwater;brackish	benthopelagic	catadromous	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Esox-lucius.html	Esox lucius Linnaeus,  1758	Northern pike	Potential pest	Least Concern 	LC	highly commercial	commercial	yes	NA	public aquariums	Freshwater;brackish	demersal	potamodromous	0	30	Subtropical	28.4 kg	30 years
https://www.fishbase.se/summary/Esox-americanus.html	Esox americanus Gmelin,  1789	Redfin pickerel	Harmless	Least Concern 	LC	of no interest	NA	yes	NA	public aquariums	Freshwater;brackish	demersal	non-migratory	NA	NA	Subtropical	1.0 kg	NA
https://www.fishbase.se/summary/Umbra-limi.html	Umbra limi (Kirtland,  1840)	Central mudminnow	Harmless	Least Concern 	LC	NA	NA	NA	NA	commercial	Freshwater	demersal	NA	NA	NA	Temperate	NA	4 years
https://www.fishbase.se/summary/Novumbra-hubbsi.html	Novumbra hubbsi Schultz,  1929	Olympic mudminnow	Harmless	Least Concern 	LC	NA	NA	NA	NA	NA	Freshwater	demersal	NA	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Coregonus-clupeaformis.html	Coregonus clupeaformis (Mitchill,  1818)	Lake whitefish	Harmless	Not Evaluated	NA	commercial	NA	yes	NA	public aquariums	Freshwater;brackish	demersal	anadromous	8	128	Temperate	19.0 kg	50 years
https://www.fishbase.se/summary/Thymallus-brevirostris.html	Thymallus brevirostris Kessler,  1879	Mongolian grayling	Harmless	Not Evaluated	NA	NA	NA	NA	NA	NA	Freshwater	benthopelagic	NA	NA	NA	Temperate	NA	NA
https://www.fishbase.se/summary/Oncorhynchus-nerka.html	Oncorhynchus nerka (Walbaum,  1792)	Sockeye salmon	Harmless	Least Concern 	LC	highly commercial	commercial	yes	NA	public aquariums	Marine;freshwater;brackish	pelagic-oceanic	anadromous	0	250	Temperate	7.7 kg	8 years
https://www.fishbase.se/summary/Salvelinus-alpinus.html	Salvelinus alpinus (Linnaeus,  1758)	Arctic char	Harmless	Least Concern 	LC	minor commercial	commercial	yes	NA	NA	Marine;freshwater;brackish	benthopelagic	anadromous	0	70	Temperate	15.0 kg	40 years
https://www.fishbase.se/summary/Salmo-salar.html	Salmo salar Linnaeus,  1758	Atlantic salmon	Harmless	Lower Risk: least concern 	LR/lc	highly commercial	commercial	yes	NA	NA	Marine;freshwater;brackish	benthopelagic	anadromous	0	210	Temperate	46.8 kg	13 years
https://www.fishbase.se/summary/Parahucho-perryi.html	Parahucho perryi (Brevoort,  1856)	Japanese huchen	Harmless	Critically Endangered 	CR	minor commercial	experimental	NA	NA	NA	Marine;freshwater;brackish	benthopelagic	anadromous	0	100	Temperate	24.0 kg	16 years
https://www.fishbase.se/summary/Retropinna-semoni.html	Retropinna semoni (Weber,  1895)	Australian smelt	Harmless	Not Evaluated	NA	commercial	NA	NA	NA	NA	Freshwater;brackish	pelagic	potamodromous	NA	NA	Temperate	NA	2 years
https://www.fishbase.se/summary/Stokellia-anisodon.html	Stokellia anisodon (Stokell,  1941)	Stokells smelt	Harmless	Least Concern 	LC	of no interest	NA	NA	usually	NA	Marine;freshwater;brackish	pelagic-neritic	anadromous	NA	NA	Subtropical	NA	NA
https://www.fishbase.se/summary/Osmerus-mordax.html	Osmerus mordax (Mitchill,  1814)	Rainbow smelt	Harmless	Least Concern 	LC	commercial	NA	yes	NA	NA	Marine;freshwater;brackish	pelagic-oceanic	anadromous	0	425	Temperate	NA	7 years
https://www.fishbase.se/summary/Thaleichthys-pacificus.html	Thaleichthys pacificus (Richardson,  1836)	Eulachon	Harmless	Least Concern 	LC	commercial	NA	NA	NA	NA	Marine;freshwater;brackish	pelagic-neritic	anadromous	0	300	Temperate	NA	5 years
